timestamp,actual_filt_ntu,predicted_filt_ntu,residual_ntu
2026-03-05 03:00:00,0.16,0.0891217206283164,0.0708782793716836
2026-03-05 05:00:00,0.17,0.17808322169408602,-0.008083221694086012
2026-03-05 07:00:00,0.5,0.17783238878350255,0.32216761121649745
2026-03-05 09:00:00,0.5,0.5013373397282462,-0.001337339728246234
2026-03-05 11:00:00,0.19,0.4804179780657943,-0.2904179780657943
2026-03-05 13:00:00,0.27,0.16035299578228554,0.10964700421771448
2026-03-05 15:00:00,0.2,0.30104218870696403,-0.10104218870696402
2026-03-05 17:00:00,0.15,0.23757552778606542,-0.08757552778606542
2026-03-05 19:00:00,0.17,0.15440356070595673,0.01559643929404328
2026-03-05 21:00:00,0.2,0.193502245071537,0.006497754928463023
2026-03-05 23:00:00,0.1,0.21632085393592182,-0.11632085393592181
2026-03-06 01:00:00,0.14,0.10743950454644006,0.03256049545355995
2026-03-06 03:00:00,0.16,0.15870103470480518,0.001298965295194826
2026-03-06 05:00:00,0.18,0.1713454679191867,0.008654532080813293
2026-03-06 07:00:00,0.14,0.17385826021974524,-0.03385826021974522
2026-03-06 09:00:00,0.14,0.13828325634987473,0.0017167436501252797
2026-03-06 11:00:00,0.64,0.1415525026485248,0.4984474973514752
2026-03-06 13:00:00,0.04,0.6382950591152089,-0.5982950591152089
2026-03-06 15:00:00,0.06,0.011223718394426225,0.048776281605573776
2026-03-06 17:00:00,0.06,0.051705715099534234,0.008294284900465763
2026-03-06 19:00:00,0.06,0.12663267804459105,-0.06663267804459105
2026-03-06 21:00:00,0.06,0.05800653634605662,0.0019934636539433795
2026-03-06 23:00:00,0.06,0.06872110805844707,-0.008721108058447072
2026-03-07 01:00:00,0.07,0.06683051574893858,0.003169484251061422
2026-03-07 03:00:00,0.1,0.077423425090461,0.022576574909539
2026-03-07 05:00:00,0.1,0.10451122343793598,-0.004511223437935974
2026-03-07 07:00:00,0.09,0.1005375774431442,-0.010537577443144208
2026-03-07 09:00:00,0.09,0.0907788571689711,-0.0007788571689711088
2026-03-07 11:00:00,0.09,0.09555687218002212,-0.005556872180022127
2026-03-07 13:00:00,0.09,0.09139055481600984,-0.0013905548160098452
2026-03-07 15:00:00,0.07,0.09028525950537089,-0.020285259505370884
2026-03-07 17:00:00,0.07,0.0707314965109899,-0.0007314965109898874
2026-03-07 19:00:00,0.07,0.07231856680429057,-0.002318566804290559
2026-03-07 21:00:00,0.07,0.07299235425225979,-0.002992354252259785
2026-03-07 23:00:00,0.08,0.07112981038599055,0.008870189614009455
2026-03-08 01:00:00,0.1,0.08204061360166708,0.01795938639833293
2026-03-08 03:00:00,0.1,0.10029826870241565,-0.00029826870241564385
2026-03-08 05:00:00,0.12,0.09740343715013836,0.02259656284986164
2026-03-08 07:00:00,0.11,0.11674726117862377,-0.006747261178623773
2026-03-08 09:00:00,0.11,0.10796659659211284,0.0020334034078871577
2026-03-08 11:00:00,0.1,0.10722598682957678,-0.007225986829576772
2026-03-08 13:00:00,0.1,0.10012599574010862,-0.00012599574010861703
2026-03-08 15:00:00,0.2,0.0995153730815281,0.10048462691847192
2026-03-08 17:00:00,0.12,0.19826410468284303,-0.07826410468284303
2026-03-08 19:00:00,0.06,0.10978949640517974,-0.04978949640517974
2026-03-08 21:00:00,0.07,0.05234365741924809,0.017656342580751917
2026-03-08 23:00:00,0.06,0.08353196638064171,-0.023531966380641714
2026-03-09 01:00:00,0.05,0.06534742040811022,-0.015347420408110213
2026-03-09 03:00:00,0.1,0.05016948323026122,0.049830516769738785
2026-03-09 05:00:00,0.1,0.10271235805172042,-0.0027123580517204177
2026-03-09 07:00:00,0.09,0.10182222814806828,-0.011822228148068284
2026-03-09 09:00:00,0.09,0.0881231513608452,0.001876848639154799
2026-03-09 11:00:00,0.09,0.09513412053201764,-0.005134120532017644
2026-03-09 13:00:00,0.09,0.0911835644502371,-0.0011835644502371095
2026-03-09 15:00:00,0.04,0.09007451985928319,-0.05007451985928319
2026-03-09 17:00:00,0.04,0.04108279698041655,-0.0010827969804165505
2026-03-09 19:00:00,0.04,0.04573658368838151,-0.005736583688381508
2026-03-09 21:00:00,0.04,0.04901822565192739,-0.009018225651927392
2026-03-09 23:00:00,0.04,0.04304708622945984,-0.0030470862294598375
2026-03-10 01:00:00,0.04,0.044359439208097526,-0.004359439208097525
2026-03-10 03:00:00,0.04,0.044239245920927865,-0.004239245920927864
2026-03-10 05:00:00,0.04,0.04725271121231818,-0.007252711212318179
2026-03-10 07:00:00,0.04,0.04690271439855432,-0.006902714398554319
2026-03-10 09:00:00,0.04,0.04703874348134669,-0.007038743481346692
2026-03-10 11:00:00,0.04,0.047174708218873665,-0.007174708218873664
2026-03-10 13:00:00,0.05,0.0449567773663907,0.005043222633609304
2026-03-10 15:00:00,0.05,0.05404851597475308,-0.004048515974753079
2026-03-10 17:00:00,0.05,0.05333677701755041,-0.0033367770175504047
2026-03-10 19:00:00,0.04,0.05245285450981904,-0.01245285450981904
2026-03-10 21:00:00,0.04,0.04408783284185513,-0.004087832841855127
2026-03-10 23:00:00,0.04,0.04518433330947097,-0.005184333309470969
2026-03-11 01:00:00,0.04,0.04845623056059899,-0.008456230560598986
2026-03-11 03:00:00,0.04,0.04541103474930411,-0.005411034749304107
2026-03-11 05:00:00,0.04,0.045834666735811255,-0.0058346667358112544
2026-03-11 07:00:00,0.05,0.04644000211851703,0.003559997881482972
2026-03-11 09:00:00,0.05,0.056199081839893625,-0.006199081839893622
2026-03-11 11:00:00,0.05,0.055831728666848594,-0.0058317286668485915
